id,pokemon_id,method,move_id
1147,19,Level 7,169
1148,19,Level 10,37
1149,19,Level 13,359
1150,19,Level 16,234
1151,19,Level 19,477
1152,19,Level 22,88
1153,19,Level 25,21
1154,19,Level 28,479
1155,19,Level 31,109
1156,19,Level 34,134
1157,19,TM06,513
1158,19,TM10,224
1159,19,TM11,478
1160,19,TM12,498
1161,19,TM13,238
1162,19,TM14,40
1163,19,TM17,348
1164,19,TM18,366
1165,19,TM21,178
1166,19,TM24,508
1167,19,TM25,505
1168,19,TM27,379
1169,19,TM28,100
1170,19,TM30,414
1171,19,TM32,108
1172,19,TM42,142
1173,19,TM44,377
1174,19,TM45,24
1175,19,TM46,503
1176,19,TM48,396
1177,19,TM57,64
1178,19,TM67,378
1179,19,TM73,507
1180,19,TM83,551
1181,19,TM86,191
1182,19,TM87,483
1183,19,TM88,333
1184,19,TM89,523
1185,19,TM90,476
1186,19,TM93,544
1187,19,TM94,388
1188,19,HM01,92
1189,19,Breeding,406
1190,19,Breeding,160
1191,19,Breeding,181
1192,19,Breeding,37
1193,19,Breeding,83
1194,19,Breeding,381
1195,19,Breeding,524
1196,19,Breeding,258
1197,19,Breeding,283
1198,19,Breeding,380
1199,19,Breeding,150
1200,19,Move Tutor,84
1201,19,Move Tutor,134
1202,19,Move Tutor,245
1203,19,Move Tutor,252
1204,19,Move Tutor,258
1205,19,Move Tutor,438
1206,19,Move Tutor,448
1207,19,Move Tutor,479
1208,19,Move Tutor,524
1209,19,Move Tutor,558
1210,19,Gen IV TM34,423
1211,19,Gen IV TM43,408
1212,19,Gen IV TM58,135
1213,19,Gen IV TM78,62
1214,19,Gen IV TM83,314
1215,19,Move Tutor - PtHGSS,487
1216,19,Move Tutor - PtHGSS,311
1217,19,Move Tutor - HGSS,210
1218,19,Move Tutor - Emerald,96
1219,19,Move Tutor - FRLG,43
1220,19,Move Tutor - FRLG,297
1221,20,Level 0,489
1222,20,Level 0,492
1223,20,Level 0,495
1224,20,Level 0,361
1225,20,Level 0,169
1226,20,Level 4,361
1227,20,Level 7,169
1228,20,Level 10,37
1229,20,Level 13,359
1230,20,Level 16,234
1231,20,Level 19,477
1232,20,Level 20,404
1233,20,Level 24,88
1234,20,Level 29,21
1235,20,Level 34,479
1236,20,Level 39,109
1237,20,Level 44,134
1238,20,TM05,382
1239,20,TM06,513
1240,20,TM10,224
1241,20,TM11,478
1242,20,TM12,498
1243,20,TM13,238
1244,20,TM14,40
1245,20,TM15,233
1246,20,TM17,348
1247,20,TM18,366
1248,20,TM21,178
1249,20,TM24,508
1250,20,TM25,505
1251,20,TM27,379
1252,20,TM28,100
1253,20,TM30,414
1254,20,TM32,108
1255,20,TM42,142
1256,20,TM44,377
1257,20,TM45,24
1258,20,TM46,503
1259,20,TM48,396
1260,20,TM57,64
1261,20,TM67,378
1262,20,TM68,188
1263,20,TM73,507
1264,20,TM75,489
1265,20,TM83,551
1266,20,TM86,191
1267,20,TM87,483
1268,20,TM88,333
1269,20,TM89,523
1270,20,TM90,476
1271,20,TM93,544
1272,20,TM94,388
1273,20,HM01,92
1274,20,HM04,470
1275,20,Breeding,406
1276,20,Breeding,160
1277,20,Breeding,181
1278,20,Breeding,37
1279,20,Breeding,83
1280,20,Breeding,381
1281,20,Breeding,524
1282,20,Breeding,258
1283,20,Breeding,283
1284,20,Breeding,380
1285,20,Breeding,150
1286,20,Move Tutor,84
1287,20,Move Tutor,134
1288,20,Move Tutor,245
1289,20,Move Tutor,252
1290,20,Move Tutor,258
1291,20,Move Tutor,438
1292,20,Move Tutor,448
1293,20,Move Tutor,479
1294,20,Move Tutor,524
1295,20,Move Tutor,558
1296,20,Gen IV TM34,423
1297,20,Gen IV TM43,408
1298,20,Gen IV TM58,135
1299,20,Gen IV TM78,62
1300,20,Gen IV TM83,314
1301,20,Move Tutor - PtHGSS,487
1302,20,Move Tutor - PtHGSS,311
1303,20,Move Tutor - HGSS,210
1304,20,Move Tutor - Emerald,96
1305,20,Move Tutor - FRLG,43
1306,20,Move Tutor - FRLG,297
1307,20,XD Purification,375
1308,21,Level 0,329
1309,21,Level 0,195
1310,21,Level 5,265
1311,21,Level 9,179
1312,21,Level 13,359
1313,21,Level 17,6
1314,21,Level 21,302
1315,21,Level 25,9
1316,21,Level 29,21
1317,21,Level 33,395
1318,21,Level 37,121
1319,21,TM06,513
1320,21,TM10,224
1321,21,TM11,478
1322,21,TM17,348
1323,21,TM18,366
1324,21,TM21,178
1325,21,TM27,379
1326,21,TM32,108
1327,21,TM40,6
1328,21,TM42,142
1329,21,TM44,377
1330,21,TM45,24
1331,21,TM46,503
1332,21,TM48,396
1333,21,TM49,127
1334,21,TM54,146
1335,21,TM83,551
1336,21,TM87,483
1337,21,TM88,333
1338,21,TM89,523
1339,21,TM90,476
1340,21,HM02,167
1341,21,Breeding,143
1342,21,Breeding,404
1343,21,Breeding,361
1344,21,Breeding,516
1345,21,Breeding,22
1346,21,Breeding,431
1347,21,Breeding,542
1348,21,Breeding,524
1349,21,Breeding,147
1350,21,Breeding,464
1351,21,Breeding,370
1352,21,Move Tutor,122
1353,21,Move Tutor,219
1354,21,Move Tutor,395
1355,21,Move Tutor,431
1356,21,Move Tutor,438
1357,21,Move Tutor,448
1358,21,Move Tutor,496
1359,21,Move Tutor,524
1360,21,Gen IV TM43,408
1361,21,Gen IV TM58,135
1362,21,Gen IV TM78,62
1363,21,Gen IV TM83,314
1364,21,Gen IV HM05 DPt,97
1365,21,Move Tutor - PtHGSS,10
1366,21,Move Tutor - PtHGSS,323
1367,21,Move Tutor - PtHGSS,487
1368,21,Move Tutor - PtHGSS,311
1369,21,Move Tutor - PtHGSS,522
1370,21,Move Tutor - FRLG,109
1371,21,Move Tutor - FRLG,297
1372,21,XD Purification,31
1373,22,Level 0,333
1374,22,Level 0,329
1375,22,Level 0,195
1376,22,Level 0,265
1377,22,Level 0,179
1378,22,Level 5,265
1379,22,Level 9,179
1380,22,Level 13,359
1381,22,Level 17,6
1382,22,Level 23,302
1383,22,Level 29,9
1384,22,Level 35,21
1385,22,Level 41,395
1386,22,Level 47,121
1387,22,Level 53,122
1388,22,TM06,513
1389,22,TM10,224
1390,22,TM11,478
1391,22,TM15,233
1392,22,TM17,348
1393,22,TM18,366
1394,22,TM21,178
1395,22,TM27,379
1396,22,TM32,108
1397,22,TM40,6
1398,22,TM42,142
1399,22,TM44,377
1400,22,TM45,24
1401,22,TM46,503
1402,22,TM48,396
1403,22,TM49,127
1404,22,TM54,146
1405,22,TM68,188
1406,22,TM83,551
1407,22,TM87,483
1408,22,TM88,333
1409,22,TM89,523
1410,22,TM90,476
1411,22,HM02,167
1412,22,Breeding,143
1413,22,Breeding,404
1414,22,Breeding,361
1415,22,Breeding,516
1416,22,Breeding,22
1417,22,Breeding,431
1418,22,Breeding,542
1419,22,Breeding,524
1420,22,Breeding,147
1421,22,Breeding,464
1422,22,Breeding,370
1423,22,Move Tutor,122
1424,22,Move Tutor,219
1425,22,Move Tutor,395
1426,22,Move Tutor,431
1427,22,Move Tutor,438
1428,22,Move Tutor,448
1429,22,Move Tutor,496
1430,22,Move Tutor,524
1431,22,Gen IV TM43,408
1432,22,Gen IV TM58,135
1433,22,Gen IV TM78,62
1434,22,Gen IV TM83,314
1435,22,Gen IV HM05 DPt,97
1436,22,Move Tutor - PtHGSS,10
1437,22,Move Tutor - PtHGSS,323
1438,22,Move Tutor - PtHGSS,487
1439,22,Move Tutor - PtHGSS,311
1440,22,Move Tutor - PtHGSS,522
1441,22,Move Tutor - FRLG,109
1442,22,Move Tutor - FRLG,297
1443,23,Level 0,553
1444,23,Level 0,265
1445,23,Level 4,337
1446,23,Level 9,37
1447,23,Level 12,190
1448,23,Level 17,406
1449,23,Level 20,1
1450,23,Level 25,465
1451,23,Level 25,484
1452,23,Level 25,458
1453,23,Level 28,3
1454,23,Level 33,308
1455,23,Level 36,185
1456,23,Level 41,207
1457,23,Level 44,72
1458,23,Level 49,201
1459,23,TM06,513
1460,23,TM09,527
1461,23,TM10,224
1462,23,TM11,478
1463,23,TM17,348
1464,23,TM18,366
1465,23,TM21,178
1466,23,TM26,126
1467,23,TM27,379
1468,23,TM28,100
1469,23,TM32,108
1470,23,TM34,441
1471,23,TM36,440
1472,23,TM39,390
1473,23,TM41,512
1474,23,TM42,142
1475,23,TM44,377
1476,23,TM45,24
1477,23,TM46,503
1478,23,TM48,396
1479,23,TM66,328
1480,23,TM78,57
1481,23,TM80,387
1482,23,TM84,336
1483,23,TM87,483
1484,23,TM90,476
1485,23,HM04,470
1486,23,Breeding,359
1487,23,Breeding,435
1488,23,Breeding,459
1489,23,Breeding,32
1490,23,Breeding,334
1491,23,Breeding,404
1492,23,Breeding,338
1493,23,Breeding,101
1494,23,Breeding,488
1495,23,Breeding,252
1496,23,Breeding,477
1497,23,Breeding,447
1498,23,Move Tutor,17
1499,23,Move Tutor,36
1500,23,Move Tutor,93
1501,23,Move Tutor,185
1502,23,Move Tutor,187
1503,23,Move Tutor,201
1504,23,Move Tutor,252
1505,23,Move Tutor,410
1506,23,Move Tutor,438
1507,23,Move Tutor,447
1508,23,Move Tutor,448
1509,23,Move Tutor,459
1510,23,Gen IV TM43,408
1511,23,Gen IV TM58,135
1512,23,Gen IV TM78,62
1513,23,Gen IV TM83,314
1514,23,Move Tutor - HGSS,210
1515,23,Move Tutor - FRLG,43
1516,23,Move Tutor - FRLG,109
1517,23,Move Tutor - FRLG,297
1518,24,Level 0,240
1519,24,Level 0,506
1520,24,Level 0,152
1521,24,Level 0,553
1522,24,Level 0,265
1523,24,Level 0,337
1524,24,Level 0,37
1525,24,Level 4,337
1526,24,Level 9,37
1527,24,Level 12,190
1528,24,Level 17,406
1529,24,Level 20,1
1530,24,Level 22,88
1531,24,Level 27,465
1532,24,Level 27,484
1533,24,Level 27,458
1534,24,Level 32,3
1535,24,Level 39,308
1536,24,Level 44,185
1537,24,Level 51,207
1538,24,Level 56,72
1539,24,Level 63,201
1540,24,TM06,513
1541,24,TM09,527
1542,24,TM10,224
1543,24,TM11,478
1544,24,TM15,233
1545,24,TM17,348
1546,24,TM18,366
1547,24,TM21,178
1548,24,TM26,126
1549,24,TM27,379
1550,24,TM28,100
1551,24,TM32,108
1552,24,TM34,441
1553,24,TM36,440
1554,24,TM39,390
1555,24,TM41,512
1556,24,TM42,142
1557,24,TM44,377
1558,24,TM45,24
1559,24,TM46,503
1560,24,TM48,396
1561,24,TM66,328
1562,24,TM68,188
1563,24,TM78,57
1564,24,TM80,387
1565,24,TM82,117
1566,24,TM84,336
1567,24,TM87,483
1568,24,TM90,476
1569,24,HM04,470
1570,24,Breeding,359
1571,24,Breeding,435
1572,24,Breeding,459
1573,24,Breeding,32
1574,24,Breeding,334
1575,24,Breeding,404
1576,24,Breeding,338
1577,24,Breeding,101
1578,24,Breeding,488
1579,24,Breeding,252
1580,24,Breeding,477
1581,24,Breeding,447
1582,24,Move Tutor,17
1583,24,Move Tutor,36
1584,24,Move Tutor,93
1585,24,Move Tutor,185
1586,24,Move Tutor,187
1587,24,Move Tutor,201
1588,24,Move Tutor,252
1589,24,Move Tutor,410
1590,24,Move Tutor,438
1591,24,Move Tutor,447
1592,24,Move Tutor,448
1593,24,Move Tutor,459
1594,24,Gen IV TM43,408
1595,24,Gen IV TM58,135
1596,24,Gen IV TM78,62
1597,24,Gen IV TM83,314
1598,24,Move Tutor - HGSS,210
1599,24,Move Tutor - FRLG,43
1600,24,Move Tutor - FRLG,109
1601,24,Move Tutor - FRLG,297
1602,24,XD Purification,375
1603,25,Level 0,195
1604,25,Level 0,510
1605,25,Level 5,495
1606,25,Level 10,507
1607,25,Level 13,361
1608,25,Level 18,129
1609,25,Level 21,108
1610,25,Level 26,435
1611,25,Level 29,508
1612,25,Level 34,148
1613,25,Level 37,9
1614,25,Level 42,102
1615,25,Level 45,267
1616,25,Level 50,505
1617,25,TM06,513
1618,25,TM10,224
1619,25,TM16,267
1620,25,TM17,348
1621,25,TM18,366
1622,25,TM21,178
1623,25,TM24,508
1624,25,TM25,505
1625,25,TM27,379
1626,25,TM28,100
1627,25,TM31,50
1628,25,TM32,108
1629,25,TM42,142
1630,25,TM44,377
1631,25,TM45,24
1632,25,TM48,396
1633,25,TM49,127
1634,25,TM56,166
1635,25,TM57,64
1636,25,TM70,163
1637,25,TM72,531
1638,25,TM73,507
1639,25,TM86,191
1640,25,TM87,483
1641,25,TM90,476
1642,25,TM93,544
1643,25,TM94,388
1644,25,HM04,470
1645,25,Breeding,381
1646,25,Breeding,35
1647,25,Breeding,347
1648,25,Breeding,133
1649,25,Breeding,110
1650,25,Breeding,547
1651,25,Breeding,63
1652,25,Breeding,144
1653,25,Breeding,509
1654,25,Breeding,511
1655,25,Breeding,157
1656,25,Breeding,135
1657,25,Breeding,272
1658,25,Breeding,34
1659,25,Breeding,532
1660,25,Move Tutor,84
1661,25,Move Tutor,221
1662,25,Move Tutor,252
1663,25,Move Tutor,257
1664,25,Move Tutor,281
1665,25,Move Tutor,424
1666,25,Move Tutor,438
1667,25,Move Tutor,448
1668,25,Move Tutor,509
1669,25,Pre-evolution,65
1670,25,Pre-evolution,485
1671,25,Pre-evolution,313
1672,25,Gen IV TM01,170
1673,25,Gen IV TM34,423
1674,25,Gen IV TM43,408
1675,25,Gen IV TM78,62
1676,25,Gen IV TM83,314
1677,25,Move Tutor - PtHGSS,487
1678,25,Move Tutor - PtHGSS,311
1679,25,Move Tutor - PtHGSS,394
1680,25,Move Tutor - HGSS,210
1681,25,Move Tutor - Emerald,124
1682,25,Move Tutor - Emerald,96
1683,25,Move Tutor - FRLG,288
1684,25,Move Tutor - FRLG,287
1685,25,Move Tutor - FRLG,43
1686,25,Move Tutor - FRLG,109
1687,25,Move Tutor - FRLG,83
1688,25,Move Tutor - FRLG,412
1689,25,Move Tutor - FRLG,297
1690,26,Level 0,510
1691,26,Level 0,495
1692,26,Level 0,361
1693,26,Level 0,508
1694,26,TM06,513
1695,26,TM10,224
1696,26,TM15,233
1697,26,TM16,267
1698,26,TM17,348
1699,26,TM18,366
1700,26,TM21,178
1701,26,TM24,508
1702,26,TM25,505
1703,26,TM27,379
1704,26,TM28,100
1705,26,TM31,50
1706,26,TM32,108
1707,26,TM42,142
1708,26,TM44,377
1709,26,TM45,24
1710,26,TM46,503
1711,26,TM48,396
1712,26,TM49,127
1713,26,TM52,168
1714,26,TM56,166
1715,26,TM57,64
1716,26,TM68,188
1717,26,TM70,163
1718,26,TM72,531
1719,26,TM73,507
1720,26,TM86,191
1721,26,TM87,483
1722,26,TM90,476
1723,26,TM93,544
1724,26,TM94,388
1725,26,HM04,470
1726,26,Breeding,381
1727,26,Breeding,35
1728,26,Breeding,347
1729,26,Breeding,133
1730,26,Breeding,110
1731,26,Breeding,547
1732,26,Breeding,63
1733,26,Breeding,144
1734,26,Breeding,509
1735,26,Breeding,511
1736,26,Breeding,157
1737,26,Breeding,135
1738,26,Breeding,272
1739,26,Breeding,34
1740,26,Breeding,532
1741,26,Move Tutor,84
1742,26,Move Tutor,221
1743,26,Move Tutor,252
1744,26,Move Tutor,257
1745,26,Move Tutor,281
1746,26,Move Tutor,424
1747,26,Move Tutor,438
1748,26,Move Tutor,448
1749,26,Move Tutor,509
1750,26,Pre-evolution,195
1751,26,Pre-evolution,507
1752,26,Pre-evolution,129
1753,26,Pre-evolution,108
1754,26,Pre-evolution,435
1755,26,Pre-evolution,148
1756,26,Pre-evolution,9
1757,26,Pre-evolution,102
1758,26,Pre-evolution,267
1759,26,Pre-evolution,505
1760,26,Pre-evolution,65
1761,26,Pre-evolution,485
1762,26,Pre-evolution,313
1763,26,Gen IV TM01,170
1764,26,Gen IV TM34,423
1765,26,Gen IV TM43,408
1766,26,Gen IV TM78,62
1767,26,Gen IV TM83,314
1768,26,Move Tutor - PtHGSS,487
1769,26,Move Tutor - PtHGSS,311
1770,26,Move Tutor - PtHGSS,394
1771,26,Move Tutor - HGSS,210
1772,26,Move Tutor - Emerald,124
1773,26,Move Tutor - Emerald,96
1774,26,Move Tutor - FRLG,288
1775,26,Move Tutor - FRLG,287
1776,26,Move Tutor - FRLG,43
1777,26,Move Tutor - FRLG,109
1778,26,Move Tutor - FRLG,83
1779,26,Move Tutor - FRLG,412
1780,26,Move Tutor - FRLG,297
1781,27,Level 0,405
1782,27,Level 3,96
1783,27,Level 7,401
1784,27,Level 9,337
1785,27,Level 13,367
1786,27,Level 15,487
1787,27,Level 19,181
1788,27,Level 21,394
1789,27,Level 25,180
1790,27,Level 27,400
1791,27,Level 31,436
1792,27,Level 33,203
1793,27,Level 37,402
1794,27,Level 0,405
1795,27,Level 0,96
1796,27,Level 3,401
1797,27,Level 5,337
1798,27,Level 7,394
1799,27,Level 9,367
1800,27,Level 11,487
1801,27,Level 14,180
1802,27,Level 17,282
1803,27,Level 20,181
1804,27,Level 23,400
1805,27,Level 26,436
1806,27,Level 30,100
1807,27,Level 34,203
1808,27,Level 38,489
1809,27,Level 42,402
1810,27,Level 46,126
1811,27,TM01,225
1812,27,TM06,513
1813,27,TM10,224
1814,27,TM11,478
1815,27,TM17,348
1816,27,TM20,399
1817,27,TM21,178
1818,27,TM26,126
1819,27,TM27,379
1820,27,TM28,100
1821,27,TM31,50
1822,27,TM32,108
1823,27,TM37,402
1824,27,TM39,390
1825,27,TM40,6
1826,27,TM42,142
1827,27,TM44,377
1828,27,TM45,24
1829,27,TM46,503
1830,27,TM48,396
1831,27,TM56,166
1832,27,TM65,415
1833,27,TM74,203
1834,27,TM75,489
1835,27,TM78,57
1836,27,TM80,387
1837,27,TM81,555
1838,27,TM84,336
1839,27,TM87,483
1840,27,TM90,476
1841,27,TM94,388
1842,27,HM01,92
1843,27,HM04,470
1844,27,Breeding,157
1845,27,Breeding,83
1846,27,Breeding,367
1847,27,Breeding,292
1848,27,Breeding,89
1849,27,Breeding,319
1850,27,Breeding,309
1851,27,Breeding,135
1852,27,Breeding,67
1853,27,Breeding,385
1854,27,Move Tutor,84
1855,27,Move Tutor,125
1856,27,Move Tutor,252
1857,27,Move Tutor,257
1858,27,Move Tutor,438
1859,27,Move Tutor,448
1860,27,Move Tutor,462
1861,27,Move Tutor,479
1862,27,Gen IV TM01,170
1863,27,Gen IV TM43,408
1864,27,Gen IV TM78,62
1865,27,Gen IV TM83,314
1866,27,Move Tutor - PtHGSS,311
1867,27,Move Tutor - HGSS,210
1868,27,Move Tutor - Emerald,124
1869,27,Move Tutor - FRLG,43
1870,27,Move Tutor - FRLG,109
1871,27,Move Tutor - FRLG,412
1872,27,Move Tutor - FRLG,297
1873,28,Level 0,405
1874,28,Level 0,96
1875,28,Level 0,401
1876,28,Level 3,96
1877,28,Level 7,401
1878,28,Level 9,337
1879,28,Level 13,367
1880,28,Level 15,487
1881,28,Level 19,181
1882,28,Level 21,394
1883,28,Level 22,89
1884,28,Level 28,180
1885,28,Level 33,400
1886,28,Level 40,436
1887,28,Level 45,203
1888,28,Level 52,402
1889,28,Level 0,405
1890,28,Level 0,96
1891,28,Level 0,401
1892,28,Level 0,337
1893,28,Level 3,401
1894,28,Level 5,337
1895,28,Level 7,394
1896,28,Level 9,367
1897,28,Level 11,487
1898,28,Level 14,180
1899,28,Level 17,282
1900,28,Level 20,181
1901,28,Level 22,89
1902,28,Level 23,400
1903,28,Level 26,436
1904,28,Level 30,100
1905,28,Level 34,203
1906,28,Level 38,489
1907,28,Level 42,402
1908,28,Level 46,126
1909,28,TM01,225
1910,28,TM06,513
1911,28,TM10,224
1912,28,TM11,478
1913,28,TM15,233
1914,28,TM17,348
1915,28,TM20,399
1916,28,TM21,178
1917,28,TM26,126
1918,28,TM27,379
1919,28,TM28,100
1920,28,TM31,50
1921,28,TM32,108
1922,28,TM37,402
1923,28,TM39,390
1924,28,TM40,6
1925,28,TM42,142
1926,28,TM44,377
1927,28,TM45,24
1928,28,TM46,503
1929,28,TM48,396
1930,28,TM52,168
1931,28,TM56,166
1932,28,TM65,415
1933,28,TM68,188
1934,28,TM71,467
1935,28,TM74,203
1936,28,TM75,489
1937,28,TM78,57
1938,28,TM80,387
1939,28,TM81,555
1940,28,TM84,336
1941,28,TM87,483
1942,28,TM90,476
1943,28,TM94,388
1944,28,HM01,92
1945,28,HM04,470
1946,28,Breeding,157
1947,28,Breeding,83
1948,28,Breeding,367
1949,28,Breeding,292
1950,28,Breeding,89
1951,28,Breeding,319
1952,28,Breeding,309
1953,28,Breeding,135
1954,28,Breeding,67
1955,28,Breeding,385
1956,28,Move Tutor,84
1957,28,Move Tutor,125
1958,28,Move Tutor,252
1959,28,Move Tutor,257
1960,28,Move Tutor,438
1961,28,Move Tutor,448
1962,28,Move Tutor,462
1963,28,Move Tutor,479
1964,28,Gen IV TM01,170
1965,28,Gen IV TM43,408
1966,28,Gen IV TM78,62
1967,28,Gen IV TM83,314
1968,28,Move Tutor - PtHGSS,311
1969,28,Move Tutor - HGSS,210
1970,28,Move Tutor - Emerald,124
1971,28,Move Tutor - FRLG,43
1972,28,Move Tutor - FRLG,109
1973,28,Move Tutor - FRLG,412
1974,28,Move Tutor - FRLG,297
1975,29,Level 0,195
1976,29,Level 0,405
1977,29,Level 7,495
1978,29,Level 9,107
1979,29,Level 13,337
1980,29,Level 19,181
1981,29,Level 21,37
1982,29,Level 25,221
1983,29,Level 31,514
1984,29,Level 33,165
1985,29,Level 37,88
1986,29,Level 43,62
1987,29,Level 45,334
1988,29,TM01,225
1989,29,TM06,513
1990,29,TM09,527
1991,29,TM10,224
1992,29,TM11,478
1993,29,TM13,238
1994,29,TM14,40
1995,29,TM17,348
1996,29,TM18,366
1997,29,TM21,178
1998,29,TM24,508
1999,29,TM25,505
2000,29,TM27,379
2001,29,TM28,100
2002,29,TM32,108
2003,29,TM36,440
2004,29,TM40,6
2005,29,TM42,142
2006,29,TM44,377
2007,29,TM45,24
2008,29,TM46,503
2009,29,TM48,396
2010,29,TM65,415
2011,29,TM84,336
2012,29,TM87,483
2013,29,TM90,476
2014,29,TM94,388
2015,29,HM01,92
2016,29,HM04,470
2017,29,Breeding,481
2018,29,Breeding,101
2019,29,Breeding,497
2020,29,Breeding,169
2021,29,Breeding,65
2022,29,Breeding,83
2023,29,Breeding,32
2024,29,Breeding,359
2025,29,Breeding,430
2026,29,Breeding,252
2027,29,Breeding,338
2028,29,Breeding,135
2029,29,Breeding,67
2030,29,Move Tutor,221
2031,29,Move Tutor,252
2032,29,Move Tutor,438
2033,29,Move Tutor,448
2034,29,Move Tutor,479
2035,29,Gen IV TM03,536
2036,29,Gen IV TM34,423
2037,29,Gen IV TM43,408
2038,29,Gen IV TM83,314
2039,29,Move Tutor - PtHGSS,311
2040,29,Move Tutor - HGSS,210
2041,29,Move Tutor - Emerald,96
2042,29,Move Tutor - FRLG,43
2043,29,Move Tutor - FRLG,109
2044,29,Move Tutor - FRLG,297
2045,30,Level 0,195
2046,30,Level 0,405
2047,30,Level 7,495
2048,30,Level 9,107
2049,30,Level 13,337
2050,30,Level 20,181
2051,30,Level 23,37
2052,30,Level 28,221
2053,30,Level 35,514
2054,30,Level 38,165
2055,30,Level 43,88
2056,30,Level 50,62
2057,30,Level 58,334
2058,30,TM01,225
2059,30,TM06,513
2060,30,TM09,527
2061,30,TM10,224
2062,30,TM11,478
2063,30,TM13,238
2064,30,TM14,40
2065,30,TM17,348
2066,30,TM18,366
2067,30,TM21,178
2068,30,TM24,508
2069,30,TM25,505
2070,30,TM27,379
2071,30,TM28,100
2072,30,TM32,108
2073,30,TM36,440
2074,30,TM40,6
2075,30,TM42,142
2076,30,TM44,377
2077,30,TM45,24
2078,30,TM46,503
2079,30,TM48,396
2080,30,TM49,127
2081,30,TM65,415
2082,30,TM84,336
2083,30,TM87,483
2084,30,TM90,476
2085,30,TM94,388
2086,30,HM01,92
2087,30,HM04,470
2088,30,Breeding,481
2089,30,Breeding,101
2090,30,Breeding,497
2091,30,Breeding,169
2092,30,Breeding,65
2093,30,Breeding,83
2094,30,Breeding,32
2095,30,Breeding,359
2096,30,Breeding,430
2097,30,Breeding,252
2098,30,Breeding,338
2099,30,Breeding,135
2100,30,Breeding,67
2101,30,Move Tutor,221
2102,30,Move Tutor,252
2103,30,Move Tutor,438
2104,30,Move Tutor,448
2105,30,Move Tutor,479
2106,30,Gen IV TM03,536
2107,30,Gen IV TM34,423
2108,30,Gen IV TM43,408
2109,30,Gen IV TM83,314
2110,30,Move Tutor - PtHGSS,311
2111,30,Move Tutor - HGSS,210
2112,30,Move Tutor - Emerald,96
2113,30,Move Tutor - FRLG,43
2114,30,Move Tutor - FRLG,109
2115,30,Move Tutor - FRLG,297
2116,31,Level 0,405
2117,31,Level 0,495
2118,31,Level 0,107
2119,31,Level 0,337
2120,31,Level 23,67
2121,31,Level 35,43
2122,31,Level 43,125
2123,31,Level 58,480
2124,31,TM01,225
2125,31,TM05,382
2126,31,TM06,513
2127,31,TM09,527
2128,31,TM10,224
2129,31,TM11,478
2130,31,TM12,498
2131,31,TM13,238
2132,31,TM14,40
2133,31,TM15,233
2134,31,TM17,348
2135,31,TM18,366
2136,31,TM21,178
2137,31,TM23,442
2138,31,TM24,508
2139,31,TM25,505
2140,31,TM26,126
2141,31,TM27,379
2142,31,TM28,100
2143,31,TM30,414
2144,31,TM31,50
2145,31,TM32,108
2146,31,TM34,441
2147,31,TM35,161
2148,31,TM36,440
2149,31,TM37,402
2150,31,TM38,151
2151,31,TM39,390
2152,31,TM40,6
